127.0.0.1 - - [22/Dec/2018:12:12:09 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:25:43 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1333
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:27:26 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:08 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:18 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:18 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:18 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2314
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:19 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:32 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:32 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:32 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2334
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:28:32 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:02 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:02 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:02 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:02 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:21 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:29:22 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:31:24 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:31:24 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:31:24 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:31:24 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:31:33 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:32:12 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:32:13 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:33:56 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:33:56 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:33:56 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:33:56 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:33:57 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:34:59 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:35:09 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:37:57 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:37:57 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:37:57 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:37:58 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:53 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:53 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:53 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:54 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:57 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1335
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:45:57 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:20 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:20 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:20 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2477
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:20 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:34 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:50:34 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2477
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:52:26 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:52:27 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2459
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:53:43 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:53:43 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2526
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:54:17 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:54:17 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:55:20 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:55:20 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:55:20 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2526
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:55:21 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:56:54 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:56:55 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:03 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:03 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:12 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:12 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:15 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:15 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:26 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:26 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:26 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:26 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:28 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:55 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:57:55 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:15 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:15 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:39 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:39 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2496
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:41 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:41 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:41 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2496
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:41 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:41 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:58 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:58 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:58 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2496
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:59 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:58:59 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:41 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:41 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:41 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2552
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:41 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:42 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:46 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:55 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:12:59:55 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2553
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:25 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:25 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:25 +0800] "GET /reservation/mainpage.css HTTP/1.1" 200 2553
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:25 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:26 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:40 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:52 +0800] "GET /reservation/signup.jsp HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:01:59 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:04:04 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1477
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:13 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1477
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:13 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:13 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:15 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:25 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:25 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:34 +0800] "GET /reservation/main.jsp HTTP/1.1" 200 1192
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:05:34 +0800] "GET /reservation/mainpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:07:15 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:09:45 +0800] "GET /reservation/signup.jsp HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:04 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:09 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:10 +0800] "GET /reservation/login.css HTTP/1.1" 200 2135
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:10 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:10 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:12:11 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:13:25 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:13:26 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:13:26 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:13:26 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:13:27 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:13 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:13 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:20 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:33 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:33 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:33 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:33 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:35 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:42 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:42 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:50 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:50 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:56 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:56 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:56 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:56 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:15:59 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:35 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:35 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:35 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:36 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:53 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:16:53 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:02 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:02 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:17 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:17 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:53 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:53 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:53 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:54 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:55 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:17:58 +0800] "GET /reservation/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:20:16 +0800] "GET /reservation/login.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:20:16 +0800] "GET /reservation/login.css HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:20:16 +0800] "GET /reservation/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:13:20:17 +0800] "GET /reservation/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
